run_id,config_id,example_id,repeat,question,gold_answer,agent_answer,supporting_titles,retrieved_titles,retrieval_rounds,nodes,model_config,model_kwargs,eval_file,exact_match,contains_gold_answer,contains_partial_gold_answer,answer_token_precision,answer_token_recall,answer_token_f1,supporting_title_hit,supporting_title_recall,trace_id,root_run_id,root_name,root_status,root_error,root_start_time,root_end_time,total_latency_s,prompt_tokens,completion_tokens,total_tokens,total_cost,trace_file,is_correct,latency_rank
v3-qwen3.5-2b-20260506T112711034653Z-5abbf698554299114383a0b5-r0,v3-qwen3.5-2b,5abbf698554299114383a0b5,0,Which British first-generation jet-powered medium bomber was used in the South West Pacific theatre of World War II?,English Electric Canberra,English Electric Canberra,English Electric Canberra; No. 2 Squadron RAAF,English Electric Canberra; No. 2 Squadron RAAF; Savoia-Marchetti SM.79; South West Pacific theatre of World War II,1,generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112711034653Z-5abbf698554299114383a0b5-r0.json,True,True,True,1.0,1.0,1.0,True,1.0,019dfd0a-b6ba-72c2-b2c9-bd41f3759217,019dfd0a-b6ba-72c2-b2c9-bd41f3759217,LangGraph,success,,2026-05-06T11:27:11.034720Z,2026-05-06T11:27:13.654445Z,2.619725,1456,50,1506,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0a-b6ba-72c2-b2c9-bd41f3759217.json,True,60.0
v3-qwen3.5-2b-20260506T112713655991Z-5a8e1027554299653c1aa15f-r0,v3-qwen3.5-2b,5a8e1027554299653c1aa15f,0,Which year and which conference was the 14th season for this conference as part of the NCAA Division that the Colorado Buffaloes played in with a record of 2-6 in conference play?,2009 Big 12 Conference,2014 South Division,2009 Big 12 Conference football season; 2009 Colorado Buffaloes football team,2011 Colorado Buffaloes football team; 2012 Colorado Buffaloes football team; 2014 Colorado Buffaloes football team; 2014–15 Colorado Buffaloes men's basketball team; 2015 Colorado Buffaloes football team; 2015–16 Colorado Buffaloes men's basketball team; 2016–17 Colorado Buffaloes men's basketball team,3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112713655991Z-5a8e1027554299653c1aa15f-r0.json,False,False,False,0.0,0.0,0.0,False,0.0,019dfd0a-c0f8-78b2-9252-eb376198df3a,019dfd0a-c0f8-78b2-9252-eb376198df3a,LangGraph,success,,2026-05-06T11:27:13.656181Z,2026-05-06T11:27:23.597399Z,9.941218,7490,136,7626,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0a-c0f8-78b2-9252-eb376198df3a.json,False,4.0
v3-qwen3.5-2b-20260506T112723599435Z-5ab84bf555429916710eb01f-r0,v3-qwen3.5-2b,5ab84bf555429916710eb01f,0,In 1991 Euromarché was bought by a chain that operated how any hypermarkets at the end of 2016?,"1,462",Carrefour,Carrefour; Euromarché,Carrefour; Euromarché; SavaCentre,2,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112723599435Z-5ab84bf555429916710eb01f-r0.json,False,False,False,0.0,0.0,0.0,True,1.0,019dfd0a-e7cf-72b1-993d-afc6bb2214ae,019dfd0a-e7cf-72b1-993d-afc6bb2214ae,LangGraph,success,,2026-05-06T11:27:23.599627Z,2026-05-06T11:27:29.719230Z,6.119603,3986,94,4080,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0a-e7cf-72b1-993d-afc6bb2214ae.json,False,29.0
v3-qwen3.5-2b-20260506T112729720908Z-5a77724455429972597f153e-r0,v3-qwen3.5-2b,5a77724455429972597f153e,0,What race track in the midwest hosts a 500 mile race eavery May?,Indianapolis Motor Speedway,Indianapolis Motor Speedway,1957 Indianapolis 500; Indianapolis Motor Speedway,1957 Indianapolis 500; Carolina Dodge Dealers 400; Indianapolis Motor Speedway; Lean Horse Ultramarathon; Subway 400,3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112729720908Z-5a77724455429972597f153e-r0.json,True,True,True,1.0,1.0,1.0,True,1.0,019dfd0a-ffb9-77f3-8ffb-4cf6b8846c34,019dfd0a-ffb9-77f3-8ffb-4cf6b8846c34,LangGraph,success,,2026-05-06T11:27:29.721098Z,2026-05-06T11:27:38.770457Z,9.049359,6704,123,6827,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0a-ffb9-77f3-8ffb-4cf6b8846c34.json,True,11.0
v3-qwen3.5-2b-20260506T112738772520Z-5a87c13f5542996e4f30890c-r0,v3-qwen3.5-2b,5a87c13f5542996e4f30890c,0,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,New York City,Franco Corelli; Tosca (1956 film),"Franco Corelli; Gianni Schicchi; Giuseppe Verdi (film); La Bohème (1988 film); Tosca (1956 film); Verdi, the King of Melody",3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112738772520Z-5a87c13f5542996e4f30890c-r0.json,False,False,False,0.0,0.0,0.0,True,1.0,019dfd0b-2314-77a2-a589-45c3a87c6d1f,019dfd0b-2314-77a2-a589-45c3a87c6d1f,LangGraph,success,,2026-05-06T11:27:38.772715Z,2026-05-06T11:27:47.646869Z,8.874154,6421,125,6546,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-2314-77a2-a589-45c3a87c6d1f.json,False,12.0
v3-qwen3.5-2b-20260506T112747648611Z-5ab96ab755429970cfb8eacd-r0,v3-qwen3.5-2b,5ab96ab755429970cfb8eacd,0,"Ellie Goulding worked with what other writers on her third studio album, Delirium?","Max Martin, Savan Kotecha and Ilya Salmanzadeh",Starsmith,Delirium (Ellie Goulding album); On My Mind (Ellie Goulding song),Delirium (Ellie Goulding album); Delirium World Tour; Halcyon (album); List of songs recorded by Ellie Goulding,3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112747648611Z-5ab96ab755429970cfb8eacd-r0.json,False,False,False,0.0,0.0,0.0,True,0.5,019dfd0b-45c0-7e22-b073-d6be283f748a,019dfd0b-45c0-7e22-b073-d6be283f748a,LangGraph,success,,2026-05-06T11:27:47.648814Z,2026-05-06T11:27:56.842417Z,9.193603,6476,128,6604,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-45c0-7e22-b073-d6be283f748a.json,False,9.0
v3-qwen3.5-2b-20260506T112756844565Z-5a8a43eb5542996c9b8d5e82-r0,v3-qwen3.5-2b,5a8a43eb5542996c9b8d5e82,0,Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.,"Marion, South Australia","Marion, South Australia","Marion, South Australia; Westminster School, Adelaide","High Commission of Australia, London; Lawrence Austin; Marion, South Australia; Sainik School Balachadi, Jamnagar; Westminster School, Adelaide",3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112756844565Z-5a8a43eb5542996c9b8d5e82-r0.json,True,True,True,1.0,1.0,1.0,True,1.0,019dfd0b-69ac-7953-ac28-021e31026c96,019dfd0b-69ac-7953-ac28-021e31026c96,LangGraph,success,,2026-05-06T11:27:56.844759Z,2026-05-06T11:28:05.443444Z,8.598685,6125,126,6251,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-69ac-7953-ac28-021e31026c96.json,True,15.0
v3-qwen3.5-2b-20260506T112805444989Z-5ae73acb5542991e8301cc07-r0,v3-qwen3.5-2b,5ae73acb5542991e8301cc07,0,D1NZ is a series based on what oversteering technique?,Drifting,oversteering,D1NZ; Drifting (motorsport),D1NZ; Drifting (motorsport),2,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112805444989Z-5ae73acb5542991e8301cc07-r0.json,False,False,False,0.0,0.0,0.0,True,1.0,019dfd0b-8b45-7e62-944f-9998388298ae,019dfd0b-8b45-7e62-944f-9998388298ae,LangGraph,success,,2026-05-06T11:28:05.445182Z,2026-05-06T11:28:11.110272Z,5.66509,3537,87,3624,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-8b45-7e62-944f-9998388298ae.json,False,36.0
v3-qwen3.5-2b-20260506T112811111821Z-5a7320565542991f9a20c61d-r0,v3-qwen3.5-2b,5a7320565542991f9a20c61d,0,who is younger Keith Bostic or Jerry Glanville ?,Keith Bostic,"Based on the retrieved context, I have found the birth dates for both individuals:

*   **Keith Bostic:** Born January 17, 1961
*   **Jerry Glanville:** Born October 14, 1941

**Answer:** Jerry Glanville is younger.",Jerry Glanville; Keith Bostic (American football),Bunny Grant; Jerry Glanville; Keith Bostic; Keith Bostic (American football); Lawrence Austin; Michael James Lewis; Portland State Vikings football under Jerry Glanville,2,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112811111821Z-5a7320565542991f9a20c61d-r0.json,False,True,True,0.06896551724137931,1.0,0.12903225806451613,True,1.0,019dfd0b-a167-7541-b5e0-8d94b299b144,019dfd0b-a167-7541-b5e0-8d94b299b144,LangGraph,success,,2026-05-06T11:28:11.112027Z,2026-05-06T11:28:21.896169Z,10.784142,7279,204,7483,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-a167-7541-b5e0-8d94b299b144.json,False,3.0
v3-qwen3.5-2b-20260506T112821897810Z-5ae32e125542991a06ce9946-r0,v3-qwen3.5-2b,5ae32e125542991a06ce9946,0,"According to the 2001 census, what was the population of the city in which Kirton End is located?","35,124",273,"Boston, Lincolnshire; Kirton End","Kirton End; Kirton, Nottinghamshire; Kirton, Suffolk",2,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112821897810Z-5ae32e125542991a06ce9946-r0.json,False,False,False,0.0,0.0,0.0,True,0.5,019dfd0b-cb89-7d00-8399-9d46435d6a4e,019dfd0b-cb89-7d00-8399-9d46435d6a4e,LangGraph,success,,2026-05-06T11:28:21.898002Z,2026-05-06T11:28:27.556881Z,5.658879,3782,87,3869,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-cb89-7d00-8399-9d46435d6a4e.json,False,37.0
v3-qwen3.5-2b-20260506T112827557575Z-5adc53f75542996e6852530a-r0,v3-qwen3.5-2b,5adc53f75542996e6852530a,0,Are both Cypress and Ajuga genera?,no,Yes,Ajuga; Cypress,Ajuga; Ajugeae; Cupressus; Cypress; Cypress-pine; Silene conoidea; Silene menziesii; Silene suksdorfii,3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112827557575Z-5adc53f75542996e6852530a-r0.json,False,False,False,0.0,0.0,0.0,True,1.0,019dfd0b-e1a5-78a2-98f1-1ea81c275a30,019dfd0b-e1a5-78a2-98f1-1ea81c275a30,LangGraph,success,,2026-05-06T11:28:27.557646Z,2026-05-06T11:28:41.195243Z,13.637597,10347,197,10544,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0b-e1a5-78a2-98f1-1ea81c275a30.json,False,2.0
v3-qwen3.5-2b-20260506T112841197120Z-5a8b20335542996c9b8d5fb3-r0,v3-qwen3.5-2b,5a8b20335542996c9b8d5fb3,0,What distinction is held by the former NBA player who was a member of the Charlotte Hornets during their 1992-93 season and was head coach for the WNBA team Charlotte Sting?,shortest player ever to play in the National Basketball Association,Muggsy Bogues,1992–93 Charlotte Hornets season; Muggsy Bogues,1992–93 Charlotte Hornets season; Ayana Walker; Charlotte Hornets; List of Texas Tech Lady Raiders in the WNBA Draft; Muggsy Bogues,2,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112841197120Z-5a8b20335542996c9b8d5fb3-r0.json,False,False,False,0.0,0.0,0.0,True,1.0,019dfd0c-16ed-73a0-8b9f-77bc17c9b690,019dfd0c-16ed-73a0-8b9f-77bc17c9b690,LangGraph,success,,2026-05-06T11:28:41.197324Z,2026-05-06T11:28:47.322212Z,6.124888,3999,102,4101,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0c-16ed-73a0-8b9f-77bc17c9b690.json,False,28.0
v3-qwen3.5-2b-20260506T112847323663Z-5a85fb085542994775f606de-r0,v3-qwen3.5-2b,5a85fb085542994775f606de,0,What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?,Ronald Shusett,Jack Schwartzman,Alien (film); Alien (soundtrack),Alien (soundtrack); Aliens (soundtrack); Gone in 60 Seconds (2000 film); L.A. Confidential (soundtrack); Legend (film score); Lionheart (1987 film); Season of the Witch (2011 film),3,generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_followup_query -> generate_query_or_respond -> retrieve -> generate_answer,"{""decide_after_retrieval"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""model"": ""qwen3.5:2b"", ""provider"": ""ollama"", ""reasoning"": false, ""temperature"": 0, ""thinking"": false}}","{""decide_after_retrieval"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_answer"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""generate_query_or_respond"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}, ""rewrite_question"": {""reasoning"": false, ""temperature"": 0, ""thinking"": false}}",/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/evals/v3-qwen3.5-2b-20260506T112847323663Z-5a85fb085542994775f606de-r0.json,False,False,False,0.0,0.0,0.0,True,0.5,019dfd0c-2edb-7cc3-812c-a9c134a10492,019dfd0c-2edb-7cc3-812c-a9c134a10492,LangGraph,success,,2026-05-06T11:28:47.323860Z,2026-05-06T11:28:55.907689Z,8.583829,6169,126,6295,0.0,/Users/chris/Documents/GitHub/workflow-rag-agent/analysis/v3-qwen3.5-2b/traces/019dfd0c-2edb-7cc3-812c-a9c134a10492.json,False,16.0
